"","GSM5319592_200121140049_R01C02","GSM5319603_3999356129_R02C02","GSM5319604_3999547012_R02C01","GSM5319607_3999547012_R03C02","GSM5319609_3999547016_R02C01","GSM5319613_3999547017_R02C01","GSM5319615_3999547017_R04C01","GSM5319616_3999547017_R06C01","pValues_wilcox_first50k","corrected_pValues_BH","corrected_pValues_Bonf"
"cg14737905",0.96220655570899,0.962848827255607,0.958453998663399,0.981002638522427,0.927248677248677,0.972987429794063,0.957322849564229,0.974369927381461,0.485714285714286,0.996460956409655,1
"cg14754761",0.0381621126545566,0.0473231357552581,0.0480565371024735,0.0516568391329624,0.0693069306930693,0.05413598960589,0.0573533526065467,0.0387987315799291,0.485714285714286,0.996460956409655,1
"cg14765646",0.132215503023639,0.123450669310858,0.078544061302682,0.0677567596451854,0.197223828802776,0.0763226366001735,0.0715249662618084,0.0800588668138337,0.485714285714286,0.996460956409655,1
"cg14782266",0.834735443878681,0.84407003633961,0.895419111850749,0.877268475210477,0.618010885700148,0.854781492942864,0.911331317161058,0.884573218480814,0.485714285714286,0.996460956409655,1
"cg14803306",0.059557897148093,0.0543237250554324,0.0412523020257827,0.035392253246877,0.0785791173304629,0.0464174011941996,0.0516554070034962,0.0320187389906069,0.485714285714286,0.996460956409655,1
"cg14811551",0.925483789896959,0.841952834091849,0.900593471810089,0.890783776619245,0.831637103809247,0.906581557836626,0.905949470252649,0.875826500925681,0.485714285714286,0.996460956409655,1
"cg14827198",0.96376023773284,0.947665580890337,0.975684091963162,0.965245754133393,0.927681660899654,0.956203959484346,0.962725522872831,0.950541627978954,0.485714285714286,0.996460956409655,1
"cg14839087",0.365686944634313,0.347290640394089,0.262554167728779,0.360171765968867,0.468152866242038,0.112120788480358,0.416467408254496,0.287845766974015,0.485714285714286,0.996460956409655,1
"cg14848284",0.0359767508732564,0.0346073397984408,0.0201356213672848,0.0198126996156553,0.0297494780793319,0.0219885277246654,0.0219834134848984,0.0199679804698556,0.485714285714286,0.996460956409655,1
"cg14877896",0.773917691074292,0.750130276185513,0.809288943690917,0.754900796008079,0.767355231967491,0.762263289984029,0.75279274543304,0.746661311376644,0.485714285714286,0.996460956409655,1
"cg14923398",0.887768817204301,0.877220077220077,0.893924050632911,0.918054875061245,0.634167385677308,0.961301418947972,0.935875415092179,0.910420886788206,0.485714285714286,0.996460956409655,1
"cg14931631",0.0362173038229376,0.0358327803583278,0.0280539093863506,0.0382049727107338,0.0435607952842442,0.0392700392700393,0.0293436293436293,0.0259779375776514,0.485714285714286,0.996460956409655,1
"cg14937492",0.0707190160832545,0.0588962108731466,0.0332442251011036,0.030359820089955,0.0611957796014068,0.050596429429189,0.049438202247191,0.0276669326948657,0.485714285714286,0.996460956409655,1
"cg14958951",0.0366617328930889,0.0243867450867881,0.0228627552621169,0.0225689819219791,0.0319845826214402,0.0272834476843911,0.0224858601186371,0.023751064789297,0.485714285714286,0.996460956409655,1
"cg14965979",0.0709808259587021,0.0747354497354497,0.048332879076951,0.0425659472422062,0.115280594996619,0.0266369950772136,0.0365467625899281,0.0385681120347487,0.485714285714286,0.996460956409655,1
"cg14994258",0.934985968194574,0.896375990939977,0.944052580955434,0.942492753623188,0.867843306069737,0.941403814985663,0.944299674267101,0.933471574218075,0.485714285714286,0.996460956409655,1
"cg14994919",0.049853876568678,0.0361952861952862,0.0260604078072184,0.026074985828812,0.0557831705011031,0.028466574092442,0.0270504595110109,0.0255645081070327,0.485714285714286,0.996460956409655,1
"cg14998457",0.105660377358491,0.17332035053554,0.106827206353273,0.121088176543327,0.246343692870201,0.0898391102472735,0.0774043474773402,0.119724137931034,0.485714285714286,0.996460956409655,1
"cg15001959",0.943361753958587,0.878104481872681,0.953778722273874,0.956497388382258,0.901098420200429,0.969001937378914,0.955668661427165,0.959449592811008,0.485714285714286,0.996460956409655,1
"cg15024566",0.0850714195424093,0.0919825978868863,0.0688893352078731,0.0546076828769922,0.125946491670873,0.044644326221686,0.0489561208102368,0.0506493506493507,0.485714285714286,0.996460956409655,1
"cg15054838",0.221085759244689,0.178097551859466,0.156424581005587,0.154899683633014,0.263579697239537,0.159220732367266,0.165630871513224,0.154102137463202,0.485714285714286,0.996460956409655,1
"cg15064498",0.0623302143072744,0.0483711747285291,0.0490731811850423,0.0490575781048283,0.063304494619118,0.0485811577752554,0.0496987951807229,0.0517439192290041,0.485714285714286,0.996460956409655,1
"cg15068487",0.0695780903034789,0.0911356354574582,0.0479493980820241,0.0500034108738659,0.168279737745863,0.0430025090604962,0.0389386834451238,0.047639936831023,0.485714285714286,0.996460956409655,1
"cg15103414",0.668840015570261,0.629408099688474,0.636291025451038,0.628020386548623,0.669768906332377,0.61641756538641,0.61413380937597,0.627009726836372,0.485714285714286,0.996460956409655,1
"cg15107349",0.14698275862069,0.27262044653349,0.19330655957162,0.221193666260658,0.266808209483369,0.108329995995194,0.124251768547071,0.133515731874145,0.485714285714286,0.996460956409655,1
"cg15113090",0.937122128174123,0.922390722569135,0.934280639431616,0.944523218716767,0.852919161676647,0.950832015661471,0.933064100360887,0.944840622046568,0.485714285714286,0.996460956409655,1
"cg15115604",0.892705570291777,0.897919876733436,0.889566337483899,0.91552485562224,0.718425760286225,0.89546174505888,0.888224045401271,0.915891730322152,0.485714285714286,0.996460956409655,1
"cg15120477",0.199200913242009,0.169421487603306,0.125515463917526,0.105458399576047,0.454764776839566,0.0960731986275257,0.107745961820852,0.0821669258683256,0.485714285714286,0.996460956409655,1
"cg15120754",0.0820137083431813,0.10054347826087,0.0455947891669524,0.0436958697828263,0.0793879387938794,0.0562653039497498,0.0576360061175442,0.0394047677321455,0.485714285714286,0.996460956409655,1
"cg15144153",0.851682237283996,0.823425165136137,0.877511871934278,0.835212023617821,0.919399263339744,0.854593079922027,0.825707022561169,0.856279211542369,0.485714285714286,0.996460956409655,1
"cg15160780",0.0746155785228132,0.0608642726719416,0.0342449177153921,0.0412246351014596,0.101663585951941,0.0460263007432819,0.0183199602357452,0.0442362978762867,0.485714285714286,0.996460956409655,1
"cg15243024",0.0492509040812812,0.0318801089918256,0.0161641541038526,0.0288024254674078,0.0658682634730539,0.0273119310014375,0.0461117289759603,0.0333915923098151,0.485714285714286,0.996460956409655,1
"cg15305112",0.925701876841942,0.872957301001581,0.93408229561451,0.916742286751361,0.863013698630137,0.898915790331784,0.930095022925111,0.879215133356832,0.485714285714286,0.996460956409655,1
"cg15305538",0.278832307893703,0.28453196347032,0.274293142671433,0.224726490105817,0.31344976185076,0.241751224011921,0.286050545094153,0.225886436895611,0.485714285714286,0.996460956409655,1
"cg15423357",0.0897260273972603,0.168260532437322,0.180393331336728,0.159883720930233,0.295600858369099,0.0950841306499505,0.233693646190351,0.129199372056515,0.485714285714286,0.996460956409655,1
"cg15444281",0.0556954525255518,0.0521684475172847,0.0380877589084127,0.0280323059650139,0.0559809875891207,0.0341914722445696,0.037467152665932,0.0372431231076467,0.485714285714286,0.996460956409655,1
"cg15445478",0.0432432432432432,0.0653632915086081,0.0354790550627909,0.0447550472963434,0.0480769230769231,0.0417948254025692,0.0325362418177456,0.0368001401910103,0.485714285714286,0.996460956409655,1
"cg15506703",0.584812108559499,0.587380655873807,0.77750088999644,0.839477102955505,0.654415798134942,0.742112810707457,0.600322252374491,0.503399433427762,0.485714285714286,0.996460956409655,1
"cg15517113",0.924124216001224,0.877551020408163,0.956468723326424,0.945765793061657,0.754077253218884,0.923625642001141,0.918879884457996,0.928003438641737,0.485714285714286,0.996460956409655,1
"cg15544633",0.0910760190965847,0.415704387990762,0.0440860215053763,0.0460214298261022,0.142857142857143,0.393900889453621,0.067190067555231,0.345572354211663,0.485714285714286,0.996460956409655,1
"cg15550100",0.96945822390818,0.934342069710889,0.968833698563428,0.962119750466268,0.919373328238441,0.957087616712251,0.950035486160397,0.945603379984156,0.485714285714286,0.996460956409655,1
"cg15553385",0.0487804878048781,0.0464,0.0392300449837849,0.0367581012920611,0.0700729927007299,0.0358865848497672,0.0230156200191266,0.0373086220789686,0.485714285714286,0.996460956409655,1
"cg15578535",0.844039971448965,0.761442441054092,0.818957345971564,0.817025440313112,0.743147208121827,0.84636563876652,0.817608537472714,0.849748053137884,0.485714285714286,0.996460956409655,1
"cg15579926",0.70201643017177,0.591497227356747,0.643179255918828,0.641014617368874,0.497797356828194,0.752475247524752,0.69248217757615,0.709043927648579,0.485714285714286,0.996460956409655,1
"cg15608397",0.232013081395349,0.178386260531432,0.158702155403851,0.193173902948688,0.185165421558164,0.157170923379175,0.182751802002934,0.149264889110391,0.485714285714286,0.996460956409655,1
"cg15617847",0.068107092531705,0.144571085782843,0.0788530465949821,0.0973529411764706,0.122666666666667,0.0637002833455767,0.0635534404124529,0.0944678097703009,0.485714285714286,0.996460956409655,1
"cg15664967",0.0662347012239021,0.0579793340987371,0.0401998553484184,0.044466966491417,0.102482269503546,0.0465591820684231,0.0395729696495445,0.0410683315990288,0.485714285714286,0.996460956409655,1
"cg15705551",0.0495283018867925,0.0292483182217023,0.0291828793774319,0.0385595379650076,0.0846465556055831,0.0352185089974293,0.030322374720715,0.0434022720652491,0.485714285714286,0.996460956409655,1
"cg15720975",0.110630760455132,0.0682523267838676,0.0965290093742083,0.0498537453898003,0.107278081615482,0.0651477394090424,0.0497488639081559,0.0673300868092314,0.485714285714286,0.996460956409655,1
"cg15724256",0.0768299144652184,0.114076576576577,0.086953084858306,0.10636188874204,0.0779356638479644,0.0950394816764527,0.0887961653850133,0.0716168253856696,0.485714285714286,0.996460956409655,1
"cg15734942",0.918292551471381,0.92180790960452,0.9342097086896,0.922783614629929,0.901836338876738,0.933254751731251,0.941812533604158,0.940199129087673,0.485714285714286,0.996460956409655,1
"cg15774864",0.922412729739731,0.89286780065652,0.930216144684605,0.939699176478595,0.86046511627907,0.937528604118993,0.903629373818987,0.932173377473247,0.485714285714286,0.996460956409655,1
"cg15781375",0.12728299755225,0.0826469752911105,0.0660708906516718,0.0696051185936793,0.152215799614644,0.0649668444028216,0.0633222380725947,0.0624627637891568,0.485714285714286,0.996460956409655,1
"cg15794798",0.253176470588235,0.199391171993912,0.162263365924693,0.188703465982028,0.216282491417361,0.15135885736957,0.203665283540802,0.169513513513514,0.485714285714286,0.996460956409655,1
"cg15797608",0.0517894736842105,0.0445184736523319,0.0584129316678913,0.0379205581186002,0.0957045968349661,0.0387207801520149,0.0451505016722408,0.0443630443630444,0.485714285714286,0.996460956409655,1
"cg15827554",0.056924032291451,0.031672983216026,0.0435297688398915,0.0228136882129278,0.0847457627118644,0.0397517010863077,0.0334922051089406,0.0326295585412668,0.485714285714286,0.996460956409655,1
"cg15843262",0.0964494875549048,0.136833227914822,0.0885438176261667,0.0724765387496145,0.10309667673716,0.0372397307668113,0.0828692518733876,0.0389667803460907,0.485714285714286,0.996460956409655,1
"cg15845998",0.45634873850507,0.516470740214443,0.435903569624963,0.484663542938142,0.590462833099579,0.467613832568694,0.348620633575568,0.493172997647248,0.485714285714286,0.996460956409655,1
"cg15865511",0.805716289672102,0.852680652680653,0.798672993923257,0.722258072965655,0.834099868593955,0.684503901895206,0.781975716138159,0.785714285714286,0.485714285714286,0.996460956409655,1
"cg15893070",0.107369255150555,0.0847255369928401,0.0557971014492754,0.0599692465402358,0.136432926829268,0.0668197474167623,0.0574772886093641,0.0543889122217556,0.485714285714286,0.996460956409655,1
"cg15961842",0.0747337495409475,0.113356766256591,0.0875278149230696,0.0925488135890027,0.131195335276968,0.0551500405515004,0.0567170504308518,0.0859474353539635,0.485714285714286,0.996460956409655,1
"cg15997204",0.842707572437302,0.779505300353357,0.835045662100457,0.813034188034188,0.760095011876485,0.873660642891412,0.850446091032814,0.844209394048046,0.485714285714286,0.996460956409655,1
"cg15999188",0.854740504494056,0.781284004352557,0.853428498598012,0.87603814211012,0.509908536585366,0.924366471734893,0.838877210337579,0.896559961777353,0.485714285714286,0.996460956409655,1
"cg16066641",0.0343347639484979,0.0319088319088319,0.028450913902903,0.030401878914405,0.0343954139448074,0.026720583571202,0.0266301453245073,0.0240246406570842,0.485714285714286,0.996460956409655,1
"cg16096096",0.0901755093806738,0.0785637149028078,0.0895903565226274,0.078029437462195,0.135614702154626,0.0740774993063905,0.0588875980249782,0.0742868269886087,0.485714285714286,0.996460956409655,1
"cg16118366",0.878855547801814,0.868716931216931,0.872164182076436,0.850802755230072,0.904747596153846,0.88716814159292,0.856725679868589,0.901297236322617,0.485714285714286,0.996460956409655,1
"cg16138775",0.947379218381372,0.942464736451373,0.965284158025988,0.964608501118568,0.925306020484637,0.955115988696852,0.949370328657725,0.972962271621698,0.485714285714286,0.996460956409655,1
"cg16145428",0.916292624332582,0.917941298057048,0.899175123138093,0.884778689001338,0.952157411748085,0.924714474399814,0.901410248229213,0.941401439035457,0.485714285714286,0.996460956409655,1
"cg16155858",0.906666666666667,0.880885453267744,0.910851794811041,0.877172972547786,0.866979091564528,0.864499408417376,0.881009188283669,0.906759773338676,0.485714285714286,0.996460956409655,1
"cg16176188",0.0969145569620253,0.0904821540388228,0.0424570024570025,0.0406585183337491,0.187603305785124,0.0600657354149548,0.0544186941345687,0.0508627698979131,0.485714285714286,0.996460956409655,1
"cg16178603",0.0906900705558424,0.075187969924812,0.0436908685021792,0.0338090383961944,0.160805735745988,0.0429953665849005,0.0407384546321755,0.0469314079422383,0.485714285714286,0.996460956409655,1
"cg16190547",0.0534963698891861,0.0468569965433363,0.0340936145897814,0.0406512792986223,0.0418087798437672,0.0318318023284374,0.0468491406747295,0.0413831084536407,0.485714285714286,0.996460956409655,1
"cg16212114",0.0689655172413793,0.0511968085106383,0.0322662925647239,0.0314199361073733,0.0747007841518778,0.0442567141596268,0.034741213410311,0.0358050078625862,0.485714285714286,0.996460956409655,1
"cg16240424",0.161114302125215,0.225319396051103,0.143728691907411,0.09663855091936,0.172235481304694,0.0886381067163362,0.099790203411475,0.133148365321358,0.485714285714286,0.996460956409655,1
"cg16240962",0.0606012658227848,0.0352201257861635,0.0352761672261215,0.0377819159942065,0.0765176654304119,0.0418336673346693,0.0338712223779703,0.025156581174623,0.485714285714286,0.996460956409655,1
"cg16301989",0.939823197358611,0.926451187335092,0.932866479925303,0.913529193926676,0.884232222603916,0.905767616095072,0.89906061150003,0.943006097022179,0.485714285714286,0.996460956409655,1
"cg16328106",0.14950634696756,0.236363636363636,0.164021164021164,0.156373193166886,0.221052631578947,0.0605942142298671,0.110753598645216,0.183470507544582,0.485714285714286,0.996460956409655,1
"cg16345795",0.0744802958806275,0.109764789736279,0.0658454448777029,0.0901779510915834,0.044345557771981,0.0304768427360671,0.0919857589188404,0.050177219970657,0.485714285714286,0.996460956409655,1
"cg16353174",0.856105706403369,0.859618717504333,0.912826044322416,0.924928909952607,0.439585211902615,0.912046240706135,0.88623204752237,0.919199805135188,0.485714285714286,0.996460956409655,1
"cg16405026",0.0808253180266832,0.113819214387127,0.0774967794426741,0.0625086946440992,0.184900384480951,0.0583737944925798,0.064994424249446,0.0661111055129536,0.485714285714286,0.996460956409655,1
"cg16421411",0.923465582155289,0.903903162055336,0.906682129445549,0.93439441382139,0.853496410529115,0.930998196031269,0.900408206332144,0.908892128279883,0.485714285714286,0.996460956409655,1
"cg16430428",0.573723201993051,0.597144159197934,0.537031558185404,0.480624761258011,0.797065752837867,0.567685589519651,0.574174375689019,0.548523838021145,0.485714285714286,0.996460956409655,1
"cg16430616",0.0603748548681373,0.0295005807200929,0.0251205970692637,0.0329649020748497,0.0540472599296129,0.0242219541616405,0.0282893645262983,0.0265679091860559,0.485714285714286,0.996460956409655,1
"cg16433800",0.0766605408243634,0.0651591788158286,0.0559465165376495,0.0174479166666667,0.162041181736795,0.041384814925671,0.0440841367221735,0.0480718988400042,0.485714285714286,0.996460956409655,1
"cg16434511",0.92751201169835,0.839722596802158,0.969894285276544,0.94582752439753,0.857669843221642,0.906711635750422,0.880362988915054,0.947139988339703,0.485714285714286,0.996460956409655,1
"cg16440638",0.04192992533027,0.0361581920903955,0.0284860207490768,0.0221961811539257,0.0483770932396113,0.0325101032779524,0.0295993072502558,0.0312552653748947,0.485714285714286,0.996460956409655,1
"cg16472945",0.889984017048482,0.867842876165113,0.850083752093802,0.813484631486174,0.851493660004298,0.846141607000796,0.861283804787069,0.870862470862471,0.485714285714286,0.996460956409655,1
"cg16517634",0.0922002328288708,0.096419853539463,0.0477852175290556,0.0475804818789229,0.0913891145410236,0.0490463215258856,0.0538014362247806,0.0403454498582109,0.485714285714286,0.996460956409655,1
"cg16573328",0.0638166999846225,0.0581691772885284,0.0468244263827951,0.0288820038859423,0.0802087359876305,0.0335098183767844,0.041183571943641,0.0398815517487296,0.485714285714286,0.996460956409655,1
"cg16574285",0.0189993036904407,0.021607167174933,0.0178496050171863,0.016931473620376,0.0256446585434967,0.0163669428167307,0.021127349515984,0.0160502054870599,0.485714285714286,0.996460956409655,1
"cg16590546",0.179284718996749,0.147005444646098,0.0995695839311334,0.191539365452409,0.306007860752386,0.107639588792582,0.120870100554073,0.168501270110076,0.485714285714286,0.996460956409655,1
"cg16596716",0.884081632653061,0.862077067669173,0.893408574339682,0.887280169799879,0.927846674182638,0.875498449268941,0.859397417503587,0.86685343556473,0.485714285714286,0.996460956409655,1
"cg16605590",0.0527704485488127,0.0508798775822494,0.0410085054678007,0.0367482106612541,0.068680182043856,0.0398379473328832,0.0348236351381712,0.0501427862764289,0.485714285714286,0.996460956409655,1
"cg16652741",0.055312317571512,0.0657750091608648,0.0480668756530825,0.0472160836522395,0.0747022006864527,0.0280760861935846,0.0352583928471012,0.0320632211277767,0.485714285714286,0.996460956409655,1
"cg16672685",0.0684986866033542,0.0630434782608696,0.0571147218119153,0.0386110066441018,0.109050207866965,0.0422754579841282,0.0455265514153867,0.0491086732944806,0.485714285714286,0.996460956409655,1
"cg16675700",0.0497716175775713,0.0544269835185895,0.0333333333333333,0.0414675921752456,0.0851975249881009,0.034619581390735,0.0321364621619075,0.0340466926070039,0.485714285714286,0.996460956409655,1
"cg16700375",0.599414669837205,0.559220098942671,0.627980494031533,0.677886417959413,0.662661959156732,0.537395608782435,0.654032129791633,0.59444472358366,0.485714285714286,0.996460956409655,1
"cg16704797",0.920416092242136,0.87683284457478,0.915087501294398,0.912437165558618,0.918929254302103,0.892449862367283,0.877409406322282,0.920515982168263,0.485714285714286,0.996460956409655,1
"cg16720890",0.920248406602386,0.877886836027714,0.896896370331405,0.895968961662392,0.731809981960313,0.910181818181818,0.915495825697414,0.872939490119791,0.485714285714286,0.996460956409655,1
"cg16764115",0.0838603244432224,0.0622358816749904,0.0604183870079824,0.0453940558923555,0.190855927698033,0.0361244723667419,0.0601705237515225,0.0342569269521411,0.485714285714286,0.996460956409655,1
"cg16781264",0.105121293800539,0.215023847376789,0.146221644271059,0.215916798553018,0.376862401402279,0.199973635644608,0.207078174089817,0.0762604280014509,0.485714285714286,0.996460956409655,1
"cg16787284",0.0412599822537711,0.0366492146596859,0.0333852120750531,0.0418326693227092,0.078604044357469,0.0467385138967669,0.0335831251734666,0.0292343387470998,0.485714285714286,0.996460956409655,1
"cg16795290",0.04163890739507,0.0542986425339367,0.0328408864044719,0.0342064449422712,0.0839536807278743,0.0434782608695652,0.0386379076086957,0.0472780087143787,0.485714285714286,0.996460956409655,1
"cg16804899",0.108701854493581,0.0864197530864197,0.0982052833232507,0.0525081119003771,0.323667711598746,0.053496461556915,0.0490595475426887,0.0961604980975441,0.485714285714286,0.996460956409655,1
"cg16832267",0.0417000801924619,0.0422754724332749,0.0627198556489076,0.0338547503142562,0.0403619909502262,0.0253183471058185,0.0388227927363807,0.0267639902676399,0.485714285714286,0.996460956409655,1
"cg16843994",0.785470668485675,0.784073506891271,0.837783171521036,0.792212041884817,0.818796068796069,0.833958221746117,0.801716738197425,0.820097854723372,0.485714285714286,0.996460956409655,1
"cg16852955",0.746830985915493,0.742238946378175,0.794781846086385,0.808804597396048,0.654169854628921,0.898798246591627,0.835382784609282,0.801438181396428,0.485714285714286,0.996460956409655,1
"cg16865291",0.831668331668332,0.813914501257334,0.858308286818377,0.808431431733575,0.873707739592065,0.843642611683849,0.835303600214938,0.866576637407157,0.485714285714286,0.996460956409655,1
"cg16865953",0.0783410138248848,0.135345666991237,0.113368885619713,0.0759852783315442,0.0897605129172167,0.0548934633441676,0.0929200266331286,0.0561599529550132,0.485714285714286,0.996460956409655,1
"cg16874252",0.866322701688555,0.87843295638126,0.911092559741208,0.907830151928321,0.730888429752066,0.890014596033313,0.920220393991999,0.90297292996083,0.485714285714286,0.996460956409655,1
"cg16883282",0.125284267107711,0.127591706539075,0.116375727348296,0.105386026346507,0.272462562396007,0.0886088509624926,0.0893072030256146,0.0973147377185679,0.485714285714286,0.996460956409655,1
"cg16887890",0.0621458923512748,0.0579129970643181,0.0451994539663279,0.0389726210648355,0.116166505324298,0.0413242824818388,0.0557885496927728,0.0278712804631749,0.485714285714286,0.996460956409655,1
"cg16919615",0.0709138080138368,0.10783055198973,0.0884186661628566,0.0679611650485437,0.219373219373219,0.054115945522478,0.0660987707569549,0.0904636920384952,0.485714285714286,0.996460956409655,1
"cg16963622",0.0851951146857313,0.18350268977884,0.0762727109192301,0.0538990825688073,0.200440528634361,0.0408460977388767,0.0314187096203204,0.0993254637436762,0.485714285714286,0.996460956409655,1
"cg17008143",0.0678846498298406,0.0877010897768552,0.0468538565629229,0.041127229241408,0.158114785252756,0.0557002087886425,0.0529287226534933,0.0625724217844728,0.485714285714286,0.996460956409655,1
"cg17082953",0.14722536806342,0.152628892291986,0.126945623610269,0.0823529411764706,0.229718875502008,0.0699152542372881,0.0864043824701195,0.108738452218688,0.485714285714286,0.996460956409655,1
"cg17089179",0.943753225159108,0.881621906266456,0.959777106306165,0.929280575539568,0.950946824121305,0.943597289102907,0.914202617547261,0.937085975415353,0.485714285714286,0.996460956409655,1
"cg17135680",0.0422535211267606,0.0489795918367347,0.0306177833652655,0.0285326086956522,0.0694817658349328,0.0231491592050666,0.0300983825245956,0.0250239693192713,0.485714285714286,0.996460956409655,1
"cg17138289",0.04765625,0.0510974539069359,0.0314323542391997,0.0248089872823032,0.0838815789473684,0.0243678582901198,0.0268081892935056,0.0273018075307357,0.485714285714286,0.996460956409655,1
"cg17148976",0.126579080343608,0.183165195460277,0.0875,0.131737301844063,0.101321585903084,0.05819592628516,0.152709704523176,0.0893384524512699,0.485714285714286,0.996460956409655,1
"cg17157205",0.886317348639141,0.846503178928247,0.860979101059261,0.873895369388476,0.875078784822892,0.868065373522592,0.852327706698204,0.874954846478025,0.485714285714286,0.996460956409655,1
"cg17163694",0.868803204807211,0.757831325301205,0.827775432672013,0.875065893516078,0.686213991769547,0.902952715259137,0.86748138247088,0.798235942668137,0.485714285714286,0.996460956409655,1
"cg17177632",0.201311920380005,0.238017206063089,0.172765844603553,0.123166920426316,0.350387596899225,0.111467116357504,0.133209289504514,0.142400946185689,0.485714285714286,0.996460956409655,1
"cg17187595",0.912806539509537,0.816129032258065,0.939894962069636,0.954474505723205,0.654875717017208,0.917411041148045,0.925636672325976,0.914769410391127,0.485714285714286,0.996460956409655,1
"cg17211562",0.532097334878331,0.561493411420205,0.583361803894773,0.563451659584772,0.652071931196247,0.600121666835648,0.625009702708996,0.582745523602822,0.485714285714286,0.996460956409655,1
"cg17213402",0.118839947666812,0.0988886368791109,0.0736355435272891,0.0639960918417196,0.127240773286467,0.0509163045531835,0.0700147227220677,0.0441249875212139,0.485714285714286,0.996460956409655,1
"cg17281638",0.882458386683739,0.920620842572062,0.937937470835278,0.961097807933003,0.795758928571429,0.909218859957776,0.926539156913122,0.923920221899353,0.485714285714286,0.996460956409655,1
"cg17286258",0.0508083140877598,0.0490414623272403,0.0351404938737627,0.0265052102187516,0.0659742258126563,0.0412099956159579,0.0443395139928596,0.026158350305499,0.485714285714286,0.996460956409655,1
"cg17325716",0.053543140775161,0.0533814247069432,0.0382662604884827,0.0380354902312242,0.0751841929002009,0.038207650273224,0.040112191186076,0.0270475467400588,0.485714285714286,0.996460956409655,1
"cg17342864",0.926940639269406,0.923602219376867,0.899470899470899,0.926867780270922,0.891416752843847,0.93778165431022,0.933586543678785,0.919117647058823,0.485714285714286,0.996460956409655,1
"cg17343483",0.913764865057324,0.878429355281207,0.888603402991892,0.857955178949716,0.883601356525544,0.870757443376571,0.849222700880315,0.871281806235814,0.485714285714286,0.996460956409655,1
"cg17349389",0.0735647988999656,0.0857954545454545,0.0639501304495031,0.0692345558772622,0.0975124378109453,0.0444693363203584,0.0585484689561834,0.0325879083050718,0.485714285714286,0.996460956409655,1
"cg17397592",0.0724055902468034,0.0572226099092812,0.0427595763634564,0.0524921446614503,0.0795277344620183,0.0396016311166876,0.031060654378468,0.038265306122449,0.485714285714286,0.996460956409655,1
"cg17451422",0.175063712997451,0.0977028205873801,0.0866610913652519,0.0781643973777105,0.195600318049298,0.0591692789968652,0.0730890999547716,0.0546511028210903,0.485714285714286,0.996460956409655,1
"cg17460441",0.0536849540852366,0.054280091833388,0.0497140032483582,0.0516795865633075,0.0347266881028939,0.0331788420510557,0.0594287852332252,0.0345668475278912,0.485714285714286,0.996460956409655,1
"cg17495715",0.305633802816901,0.256772334293948,0.203775203775204,0.187623762376238,0.245272368049675,0.20795409576573,0.204626194047525,0.176487198795181,0.485714285714286,0.996460956409655,1
"cg17511933",0.935932601880878,0.905033731188376,0.935059138585137,0.938610203211596,0.764227642276423,0.943051575931232,0.93977202711029,0.920851063829787,0.485714285714286,0.996460956409655,1
"cg17525856",0.403448275862069,0.173165137614679,0.235477178423237,0.218684915203808,0.323624595469256,0.239094422970734,0.158896289248335,0.169055494303565,0.485714285714286,0.996460956409655,1
"cg17595353",0.150920895720154,0.13416149068323,0.0779236517875177,0.109797647616508,0.0939732297662806,0.101616910357186,0.128358109459369,0.0870034953924372,0.485714285714286,0.996460956409655,1
"cg17595410",0.0594315245478036,0.0346943092870743,0.0321432204251856,0.0335928245049924,0.0789904949196985,0.0341821743388834,0.0323715693173821,0.0299390774586597,0.485714285714286,0.996460956409655,1
"cg17676994",0.959396557897501,0.930125247198418,0.978891035745157,0.947134871039461,0.938323292147452,0.958707360861759,0.965411908454345,0.970364472753008,0.485714285714286,0.996460956409655,1
"cg17678946",0.0664598301763553,0.0699526474386569,0.0619170781409201,0.0356970225568383,0.068305531167691,0.0355341413837236,0.0494663900302402,0.0359911406423034,0.485714285714286,0.996460956409655,1
"cg17689799",0.098745745039713,0.111262056785763,0.0487983856173179,0.0500022360006629,0.108331652208997,0.0734826123655886,0.0665939899516542,0.0622322183704007,0.485714285714286,0.996460956409655,1
"cg17766468",0.103021297672115,0.107408509372211,0.0987980064497215,0.0926401558763617,0.147592463363573,0.0634299138606108,0.0808667588750576,0.0821851583272903,0.485714285714286,0.996460956409655,1
"cg17779336",0.223938223938224,0.209810587663915,0.157886309047238,0.111977604479104,0.255379388448471,0.118226600985222,0.113975287601193,0.158362690823687,0.485714285714286,0.996460956409655,1
"cg17779456",0.0543966623876765,0.0394671928959053,0.0383079745332902,0.0293842609106422,0.0573732718894009,0.0340024973585631,0.0387255764830136,0.0309768148992778,0.485714285714286,0.996460956409655,1
"cg17782715",0.919464641643974,0.890733975423447,0.913669064748201,0.934350633017523,0.897309586964759,0.922914784703403,0.87002057938895,0.924967935014964,0.485714285714286,0.996460956409655,1
"cg17815538",0.0512295081967213,0.0437211561816857,0.0378151260504202,0.0316895715440582,0.0820966214082728,0.0300381573024073,0.0309083436087135,0.0289593742207774,0.485714285714286,0.996460956409655,1
"cg17823999",0.107178365480215,0.108259823576584,0.0799886137204668,0.0571068275986309,0.129608938547486,0.0588803088803089,0.0613098403299751,0.0809386730242467,0.485714285714286,0.996460956409655,1
